soil_moisture,temperature,humidity,rainfall,irrigation_level
75.66,27.13,27.45,47.76,1
58.24,28.59,55.93,23.25,1
18.66,49.1,49.96,59.97,2
18.82,37.12,48.15,26.38,2
18.42,26.29,58.83,25.53,2
5.7,11.04,98.39,80.76,1
58.78,32.62,83.16,15.43,1
84.03,13.84,91.33,0.55,1
1.75,43.38,12.67,33.68,3
4.9,40.1,22.63,49.1,3
57.28,28.42,17.63,70.51,2
81.95,27.17,33.69,78.11,1
32.67,45.89,49.77,66.35,2
34.96,21.54,67.78,62.65,1
59.63,19.96,55.07,66.57,1
27.42,47.57,91.29,27.15,2
2.66,42.37,94.59,38.24,2
73.52,42.83,24.72,61.64,1
62.56,17.81,86.76,6.56,1
58.08,15.73,53.35,29.53,1
74.17,11.04,50.8,40.64,1
67.52,19.48,80.64,53.34,1
20.59,40.97,18.38,48.65,3
35.25,19.6,89.42,71.81,1
12.61,39.16,70.38,47.34,2
12.99,20.08,88.77,90.41,1
67.62,25.81,99.5,38.03,1
85.86,49.33,56.62,52.54,1
96.27,19.79,18.39,0.32,1
62.83,25.05,24.99,31.05,2
18.41,22.04,39.13,86.66,2
10.57,14.38,19.32,33.36,3
81.29,29.6,83.38,25.32,1
57.88,25.15,36.72,54.35,1
61.83,37.8,97.83,7.87,1
78.15,42.7,73.23,53.16,1
70.33,31.77,25.61,30.37,2
83.45,11.29,52.84,38.31,1
5.62,34.76,52.02,79.14,2
74.75,12.22,54.33,66.2,1
85.09,34.65,58.21,44.61,1
28.61,37.4,12.81,57.75,2
64.04,17.91,71.77,76.69,1
31.42,42.77,53.85,74.58,2
95.8,46.44,81.19,18.53,1
3.34,42.52,83.38,30.09,2
57.98,22.2,30.75,34.82,2
16.65,33.47,14.36,18.75,3
71.22,46.59,73.29,1.22,1
17.59,22.83,98.0,17.4,2
23.54,42.8,50.2,80.82,2
49.44,10.38,33.37,54.59,1
91.48,10.15,24.1,34.17,1
21.17,40.39,35.87,60.83,2
14.42,40.46,39.51,73.98,2
75.9,41.56,48.15,35.44,1
50.06,47.2,68.99,46.61,2
91.18,14.72,34.58,6.42,1
14.66,19.28,14.59,59.71,2
64.59,46.15,43.6,35.64,2
23.29,17.09,87.01,43.35,2
15.68,37.29,54.85,42.26,2
68.34,31.22,96.83,63.24,1
59.37,13.33,55.33,57.25,1
75.48,21.41,34.83,42.21,1
30.95,30.81,27.4,1.7,2
44.8,44.09,72.51,62.1,1
40.55,38.3,58.27,87.96,1
98.41,34.88,64.36,76.96,0
29.22,29.84,77.96,98.16,1
29.48,21.95,75.33,13.91,2
35.45,14.77,13.9,22.25,2
56.46,26.36,82.23,53.93,1
25.23,11.14,57.94,23.59,2
91.53,18.44,45.25,3.45,1
26.57,27.3,58.38,40.23,2
89.58,26.74,65.12,28.76,1
10.35,11.77,23.46,26.38,3
65.66,33.56,47.57,95.32,1
90.7,31.99,40.2,23.85,1
16.87,13.12,41.54,12.94,2
96.83,47.73,18.22,12.53,1
45.29,13.98,24.39,80.63,1
94.57,44.19,24.56,71.48,1
67.68,10.01,43.59,12.95,1
30.16,45.29,90.5,21.98,2
18.83,10.79,28.54,74.73,2
30.37,40.31,47.46,27.46,2
9.3,24.47,38.04,98.15,2
14.39,39.53,80.86,54.06,2
10.47,26.07,14.51,19.2,3
42.29,12.84,27.69,85.88,1
79.56,40.7,28.96,31.95,1
14.14,12.85,99.37,28.88,2
13.03,46.88,61.37,32.74,2
64.34,12.04,22.51,76.82,1
19.72,29.17,34.5,17.32,2
9.76,38.92,25.1,38.18,3
16.68,25.73,21.21,3.08,3
92.37,18.69,81.75,82.66,0
82.15,40.36,54.62,34.07,1
35.41,41.37,66.81,24.82,2
65.58,46.91,39.81,57.99,1
53.73,25.05,59.83,70.5,1
67.71,30.25,33.18,81.29,1
68.27,24.53,37.72,34.78,1
62.87,20.28,68.7,81.23,1
26.61,40.04,23.53,46.49,2
3.9,23.59,65.55,10.11,2
45.56,27.13,86.7,84.63,1
89.1,26.15,20.84,54.76,1
56.95,38.51,90.77,60.25,1
83.24,46.71,17.15,93.75,1
99.16,36.67,41.4,55.92,1
16.36,28.86,64.95,0.56,2
69.18,41.17,60.35,87.06,1
67.43,35.64,18.68,28.48,2
98.0,12.42,81.9,50.18,0
98.56,13.83,97.58,20.49,0
68.67,11.52,26.31,29.7,1
24.36,28.27,90.56,68.66,1
79.86,43.03,60.11,42.96,1
10.7,22.52,94.23,62.71,2
78.07,25.37,25.85,82.36,1
91.02,46.38,81.28,34.08,1
38.28,43.48,15.38,56.83,2
63.06,36.6,89.49,77.76,1
43.01,20.67,70.67,71.51,1
43.78,14.68,43.32,53.98,1
31.04,10.64,27.14,38.34,2
76.21,14.28,83.49,40.75,1
93.62,21.7,64.29,43.31,0
94.08,32.07,42.44,34.88,1
17.48,12.56,49.95,69.91,2
87.47,15.45,84.39,12.54,1
73.74,17.24,40.5,96.75,1
25.28,35.28,18.07,77.9,2
6.73,34.63,92.02,29.82,2
26.8,32.03,44.86,4.25,2
91.22,20.02,41.35,71.13,0
63.32,24.84,28.4,73.44,1
72.11,13.87,90.77,96.36,0
25.72,19.06,29.58,25.37,2
71.94,45.91,67.3,8.27,1
2.81,49.19,89.27,91.51,2
37.53,35.91,13.14,25.86,2
62.68,46.67,84.59,72.15,1
14.61,35.71,46.95,6.07,3
82.3,11.33,69.22,76.06,0
23.5,49.87,43.52,12.7,3
65.23,13.96,72.6,69.56,1
40.52,37.31,32.89,53.23,2
59.6,20.11,11.97,95.55,1
10.75,25.68,95.3,3.69,2
1.69,35.84,11.47,29.2,3
90.96,27.46,84.17,6.95,1
26.96,20.02,25.22,87.92,2
81.97,23.38,45.3,59.39,1
99.94,23.66,84.02,53.5,0
21.14,48.37,28.53,13.15,3
26.52,41.94,87.91,48.9,2
66.29,28.34,54.8,39.87,1
96.54,17.99,42.95,31.58,1
91.58,42.44,69.62,77.22,0
50.29,16.29,40.73,6.13,2
79.51,18.42,41.26,64.67,1
13.57,24.64,76.02,82.3,2
97.74,45.21,37.88,90.73,1
96.44,15.27,28.07,74.59,0
16.37,14.89,82.69,28.25,2
29.94,29.76,82.48,60.05,1
10.02,21.06,54.78,14.14,2
27.17,32.75,57.4,11.71,2
81.6,28.07,72.65,63.86,1
37.83,27.4,55.83,85.11,1
8.84,14.48,47.53,6.72,2
34.22,15.64,99.54,10.6,1
98.14,42.84,23.29,56.56,1
62.97,45.44,63.35,21.82,2
41.62,19.39,89.73,61.18,1
16.65,14.54,71.85,21.45,2
98.62,12.14,89.28,11.65,0
82.08,34.33,40.27,54.56,1
28.15,38.61,34.48,86.22,2
7.01,24.91,86.61,68.51,2
5.66,37.19,45.47,81.87,2
12.04,38.52,73.87,26.63,2
58.08,47.41,23.3,88.6,2
92.88,12.59,78.03,37.7,0
49.67,17.69,59.41,85.24,1
84.29,12.74,34.18,47.12,1
44.59,44.72,54.51,26.79,2
70.86,41.7,72.72,26.03,1
73.19,32.99,11.07,56.77,1
17.4,13.35,67.37,7.9,2
36.12,20.93,58.74,93.01,1
63.73,21.91,29.83,27.15,1
7.07,32.43,77.77,33.56,2
36.15,20.32,37.31,23.33,2
53.48,12.92,34.92,0.3,2
99.62,39.23,52.41,69.26,0
47.45,21.96,70.85,59.06,1
81.61,28.09,93.6,80.96,0
43.21,15.11,22.72,4.1,2
79.64,42.1,45.68,92.87,1
59.54,32.62,16.03,33.09,2
88.66,46.06,78.27,91.31,0
41.09,29.82,50.3,10.71,2
60.43,47.66,73.62,74.39,1
63.0,45.67,39.0,57.94,1
41.74,33.06,85.99,35.82,1
14.43,47.36,58.13,7.91,3
9.36,22.92,94.92,60.47,2
1.67,24.63,17.09,2.64,3
87.35,11.82,56.28,50.13,0
23.65,33.57,78.98,60.42,2
21.15,38.88,64.01,73.25,2
73.6,40.94,12.09,99.13,1
32.0,15.99,97.51,26.01,1
50.6,27.77,36.84,32.24,2
16.25,17.07,32.44,34.11,2
95.97,36.49,53.71,73.16,0
85.16,16.32,58.79,93.18,0
86.38,46.17,78.97,97.43,0
40.68,19.23,45.39,94.58,1
76.24,21.66,49.6,87.94,1
14.39,44.04,58.15,99.1,2
0.86,28.34,45.49,37.59,3
2.0,10.96,92.31,94.83,1
58.66,29.78,86.61,76.1,1
45.54,13.38,50.95,16.85,2
51.8,49.41,10.02,4.55,2
0.75,33.52,91.08,21.45,2
42.27,20.26,21.19,77.88,2
71.81,32.55,32.01,63.17,1
44.27,13.07,23.71,22.44,2
73.22,42.0,26.18,74.19,1
23.3,47.01,82.26,14.13,2
81.31,44.98,62.16,82.18,1
58.84,23.67,96.05,79.42,1
21.08,23.03,30.83,97.26,2
23.67,11.4,53.71,15.03,2
62.8,36.06,97.97,90.66,1
82.99,31.4,84.38,34.11,1
41.56,28.37,75.58,41.61,1
25.83,46.31,27.01,46.84,2
86.7,16.72,79.25,62.69,0
66.93,10.39,41.28,99.48,1
44.81,12.93,57.75,60.0,1
48.79,18.93,64.82,92.67,1
20.43,11.33,64.84,25.5,2
62.68,30.11,75.39,39.84,1
35.87,22.56,69.55,50.45,1
99.56,17.22,16.15,32.29,1
48.02,40.0,51.16,97.69,1
48.59,18.18,69.76,72.57,1
56.59,37.5,36.64,47.89,2
91.68,23.97,38.18,75.13,1
80.08,30.47,21.21,46.74,1
45.11,47.35,47.68,1.72,2
71.87,11.49,98.81,54.32,0
58.62,30.01,35.68,62.52,1
49.24,44.18,57.83,98.12,1
19.23,33.52,76.89,4.08,2
46.39,21.07,11.21,51.21,2
24.58,25.91,91.04,9.82,2
91.48,37.21,44.79,14.9,1
33.54,45.63,88.22,61.05,2
95.23,11.64,13.51,23.16,1
53.31,12.86,23.11,74.92,1
63.15,23.0,39.03,51.42,1
54.29,19.31,41.09,21.82,2
12.94,20.6,86.3,49.38,2
37.58,18.85,11.01,0.09,2
9.91,17.83,67.7,86.27,2
62.3,15.22,21.82,1.27,2
44.69,47.36,84.09,0.7,2
77.8,15.77,80.07,61.15,0
22.05,18.18,54.99,97.35,2
16.46,19.85,29.14,85.59,2
40.63,47.32,67.1,25.2,2
92.66,40.23,24.06,19.67,1
71.04,41.59,27.1,62.61,1
41.89,14.19,66.4,82.26,1
51.73,43.45,99.21,36.21,1
8.42,26.33,90.2,43.24,2
98.46,20.51,63.38,11.55,1
66.64,33.03,58.47,15.28,1
28.54,42.89,99.85,56.84,2
58.58,41.15,59.27,10.27,2
10.95,45.6,47.81,20.2,3
96.58,47.13,91.86,23.47,1
17.48,19.52,31.08,44.39,2
64.8,26.95,18.78,4.56,2
24.55,10.59,67.07,49.98,2
71.76,45.17,18.63,92.87,1
77.68,16.18,43.58,2.45,1
67.34,44.46,48.12,63.1,1
61.45,23.18,59.28,83.58,1
89.25,24.73,99.25,31.25,0
7.86,11.57,29.89,13.15,3
33.09,23.08,43.82,4.33,2
24.83,45.53,21.9,64.39,2
98.8,11.02,64.69,55.22,0
38.94,26.25,75.49,22.93,2
73.26,11.26,53.39,83.16,1
68.47,24.84,32.12,73.55,1
21.21,16.91,65.88,27.64,2
23.9,20.09,58.52,75.34,2
28.13,45.1,25.41,24.5,3
41.11,27.44,46.51,67.53,2
23.43,20.95,49.17,11.85,2
1.97,33.57,98.44,69.22,2
87.94,15.68,86.44,23.88,0
96.56,20.38,76.09,57.25,0
34.16,31.85,89.99,17.25,2
33.85,19.5,76.19,72.6,1
0.71,37.17,91.31,6.09,2
68.03,29.66,14.91,16.54,2
82.54,40.88,51.05,18.41,1
14.66,47.93,77.22,4.13,3
15.97,14.63,62.5,74.5,2
79.01,23.39,25.76,98.1,1
61.63,22.78,40.64,77.84,1
4.49,16.05,38.6,86.06,2
62.25,42.41,33.52,0.6,2
30.89,40.4,40.88,11.79,2
36.87,29.38,56.34,55.9,2
76.97,31.51,86.94,97.79,0
81.09,12.38,76.78,66.07,0
40.04,32.22,85.17,37.41,1
94.72,41.65,89.52,14.61,1
40.65,32.95,47.45,15.28,2
77.18,20.61,41.14,36.28,1
48.39,36.7,15.19,71.38,2
89.75,24.46,93.74,3.18,1
90.78,31.79,15.92,85.22,1
8.74,29.5,76.7,94.16,2
93.65,25.25,44.03,88.88,0
82.55,38.76,95.39,91.3,0
79.13,45.36,47.76,1.53,1
20.09,10.21,83.49,97.78,1
80.51,47.34,35.44,36.64,1
85.01,30.46,36.92,86.93,1
28.92,38.03,63.6,18.68,2
95.23,44.22,99.82,44.65,0
4.99,28.68,56.58,4.42,3
14.99,43.4,94.27,4.01,2
53.76,17.1,80.76,94.33,1
57.58,16.37,81.63,81.06,1
64.52,36.3,49.24,52.98,1
1.7,44.81,44.79,52.55,3
96.04,45.7,27.27,74.88,1
4.46,35.75,96.75,34.17,2
14.31,31.02,96.35,76.19,2
1.4,23.26,77.24,48.5,2
56.69,49.2,36.66,63.79,2
93.23,22.79,32.07,96.48,0
66.59,39.77,98.97,47.13,1
82.27,31.28,15.99,41.84,1
1.33,34.34,85.92,90.57,2
54.2,25.74,41.99,90.26,1
45.96,48.59,47.7,99.24,1
49.9,32.87,84.88,55.09,1
7.22,47.51,18.15,34.43,3
68.44,10.3,41.88,24.04,1
50.32,32.91,95.68,3.41,1
76.51,38.69,72.92,72.67,1
48.53,39.8,77.94,23.35,2
14.94,46.2,78.18,60.66,2
64.83,10.18,15.45,91.66,1
17.24,10.01,28.29,95.02,2
87.24,28.89,54.21,0.44,1
61.31,11.17,43.13,31.71,1
15.72,48.98,46.98,83.74,2
96.23,18.88,80.33,53.64,0
51.84,28.91,11.32,80.75,2
7.29,12.45,69.44,85.33,2
62.68,30.88,10.01,44.26,2
25.32,25.2,15.68,35.9,2
80.37,11.79,46.75,45.54,1
81.78,23.4,85.69,65.28,0
97.89,25.66,23.05,36.72,1
50.19,49.6,59.92,77.5,1
45.5,18.32,71.07,90.4,1
75.35,31.79,30.66,28.23,1
13.25,49.49,56.11,96.5,2
54.69,41.68,92.03,62.27,1
54.62,49.73,56.1,87.82,1
8.95,48.73,24.16,10.39,3
41.8,29.58,66.5,25.15,2
85.33,37.86,63.3,32.1,1
85.62,14.42,12.43,30.28,1
9.92,27.65,18.15,17.19,3
9.07,42.36,24.11,86.82,2
26.27,30.21,22.27,41.86,2
87.48,38.11,33.35,96.31,1
12.89,39.83,50.87,58.35,2
72.0,20.14,43.45,13.84,1
10.12,45.03,90.16,54.59,2
62.31,28.39,65.09,99.35,1
35.61,18.41,88.85,56.52,1
78.89,44.62,57.43,0.19,1
23.37,26.71,18.09,93.31,2
63.92,40.01,51.7,23.49,2
23.57,31.92,83.98,68.85,2
71.37,25.27,27.47,51.51,1
87.37,42.4,18.21,32.54,1
12.68,33.38,39.65,28.26,3
86.66,25.62,45.0,92.88,0
59.36,14.38,37.56,91.19,1
12.71,45.82,22.17,51.31,3
42.75,11.42,32.58,25.85,2
16.09,44.53,71.41,10.23,2
70.03,24.4,44.73,15.66,1
75.89,35.57,66.93,52.23,1
10.58,46.89,58.27,30.78,3
50.61,16.07,59.41,4.21,2
81.46,32.68,32.37,45.52,1
93.62,40.58,56.94,74.62,1
51.35,40.3,12.12,89.17,2
95.03,31.03,48.86,58.53,1
53.57,34.99,61.54,72.33,1
39.42,40.3,26.38,36.41,2
84.82,43.64,33.09,49.62,1
49.3,40.47,29.76,72.96,2
47.19,24.16,16.35,72.77,2
49.03,49.87,41.31,42.45,2
84.68,27.38,98.11,54.37,0
83.19,10.98,41.85,92.39,0
40.35,24.5,51.45,63.2,2
33.33,15.11,68.78,64.26,1
49.19,14.86,68.36,78.46,1
57.28,21.26,95.49,11.52,1
23.83,12.14,87.18,52.29,1
79.4,37.54,81.46,95.94,0
48.65,12.96,95.65,36.17,1
33.4,18.13,30.77,29.49,2
10.68,13.72,65.53,60.12,2
23.88,12.53,89.85,22.11,2
94.93,20.71,66.17,55.59,0
30.51,32.88,97.97,15.57,2
16.89,48.59,19.03,57.98,3
46.07,45.02,49.54,60.24,2
30.71,45.04,97.96,41.84,2
3.52,17.04,44.16,38.27,2
32.31,20.6,76.56,24.55,2
54.41,13.06,12.74,33.09,2
55.17,41.14,72.54,49.83,1
35.66,12.79,94.12,24.77,1
44.73,32.27,44.44,78.28,1
96.55,19.92,11.92,70.9,1
37.73,19.74,12.51,26.93,2
25.82,49.63,90.28,9.74,2
24.35,40.27,75.03,0.02,2
45.78,43.48,19.6,59.67,2
75.95,32.88,14.91,21.14,2
20.6,44.84,82.43,1.26,2
70.93,35.82,82.89,35.91,1
2.11,47.85,20.85,96.2,3
41.89,21.25,37.14,68.99,2
77.59,33.81,80.2,85.78,0
33.87,37.61,57.29,14.47,2
56.37,25.72,96.09,7.33,1
20.5,45.19,53.3,1.15,3
74.2,49.19,70.93,95.57,1
5.23,29.75,55.88,30.02,2
85.25,25.63,94.87,45.95,0
19.82,28.88,45.88,39.45,2
87.44,44.11,30.68,73.05,1
35.25,35.82,39.4,31.0,2
72.27,11.79,86.75,53.55,0
31.92,31.69,54.81,99.56,1
90.59,10.69,41.88,44.41,1
12.66,41.14,58.98,55.13,2
17.85,23.13,21.99,50.25,2
49.3,28.88,10.48,80.32,2
8.19,41.95,35.25,26.68,3
19.6,11.86,64.45,17.04,2
94.38,16.34,74.05,75.41,0
97.65,25.92,84.39,41.56,0
37.63,19.2,93.4,91.37,1
92.33,23.52,47.09,64.42,0
54.48,49.93,76.65,56.43,1
26.97,43.02,16.72,7.05,3
70.24,45.36,15.18,73.04,1
65.89,47.48,21.23,68.6,2
98.91,23.64,50.37,64.01,0
26.5,21.88,29.02,26.79,2
67.21,19.36,35.82,94.67,1
5.2,43.2,68.31,32.17,3
11.36,37.18,42.27,15.22,3
0.39,19.45,60.16,98.72,2
99.95,25.08,47.12,74.62,0
80.23,30.27,25.21,41.48,1
78.67,31.13,16.66,93.59,1
50.97,45.55,31.26,9.11,2
30.01,25.22,15.19,8.77,2
15.13,46.34,65.68,68.25,2
28.47,27.65,81.61,17.8,2
37.6,39.85,40.58,91.71,2
75.63,47.21,44.84,84.04,1
53.97,46.3,83.46,30.64,1
7.75,12.28,30.04,88.88,2
1.8,18.23,20.72,4.29,3
10.23,29.08,55.1,54.86,2
41.05,27.26,68.16,93.56,1
93.32,35.64,63.97,85.54,0
63.74,47.79,74.25,35.61,1
80.18,14.5,15.11,18.29,1
46.64,28.07,48.54,21.05,2
36.17,17.7,31.47,51.45,2
10.84,45.76,78.32,59.68,2
87.59,48.58,88.55,3.28,1
78.32,29.15,35.32,41.36,1
16.81,14.16,18.57,83.04,2
51.23,41.41,32.81,44.43,2
48.74,37.89,19.36,16.92,2
62.51,24.19,39.02,95.49,1
94.62,45.5,58.44,26.63,1
57.98,49.03,97.63,79.84,1
54.02,32.31,45.94,19.38,2
5.03,32.63,29.8,42.32,3
6.29,21.9,25.01,49.04,3
18.73,33.38,25.57,50.06,2
3.25,27.59,27.33,51.65,3
74.34,22.09,78.6,22.49,1
72.33,12.69,15.49,51.59,1
13.61,20.11,99.77,48.17,2
83.61,17.91,57.04,20.87,1
15.48,31.68,58.98,98.82,2
30.12,34.07,42.18,86.56,2
24.9,34.34,72.12,88.76,2
37.23,25.53,52.43,68.56,2
25.47,26.85,39.62,15.99,2
48.9,43.37,33.86,56.81,2
40.74,29.05,93.31,82.14,1
98.66,49.51,36.19,3.87,1
5.59,27.58,49.28,49.58,2
14.22,35.98,41.53,39.61,2
5.28,12.01,17.76,21.21,3
62.58,36.13,26.73,37.83,2
5.45,44.06,27.06,98.35,2
83.64,47.7,72.43,72.32,1
51.19,49.89,46.59,29.95,2
52.7,21.29,80.38,60.54,1
56.16,33.01,73.81,24.67,1
17.08,28.03,27.28,61.08,2
19.77,32.55,60.66,89.62,2
31.88,16.3,76.86,55.69,1
59.35,44.25,66.97,73.33,1
21.01,46.38,64.0,45.33,2
11.63,27.99,76.56,52.41,2
97.01,21.22,15.11,69.51,1
2.2,15.63,75.83,81.24,2
80.27,37.35,34.54,65.95,1
78.8,22.49,61.47,97.75,0
29.72,46.38,31.81,81.98,2
13.56,36.84,85.49,77.72,2
14.56,35.83,53.25,84.51,2
69.74,32.38,67.86,28.12,1
64.28,11.83,81.47,43.2,1
78.27,47.28,90.58,56.45,1
93.75,35.12,75.89,46.24,0
69.19,49.76,23.39,84.75,1
15.59,31.49,86.91,2.71,2
24.34,38.4,65.67,20.92,2
84.22,12.25,64.85,88.17,0
20.93,35.27,92.92,5.91,2
7.25,40.59,32.39,22.7,3
70.33,41.14,31.56,35.13,2
40.25,40.8,56.19,75.07,2
92.0,19.05,77.58,56.02,0
65.03,49.02,50.25,95.46,1
9.04,49.81,67.05,22.79,3
94.79,13.02,50.73,87.21,0
25.86,47.46,64.93,28.29,2
33.72,21.58,84.0,24.55,2
40.23,37.57,26.24,49.84,2
5.12,23.52,72.58,7.12,2
49.65,48.71,80.87,38.43,2
12.33,14.06,50.24,35.57,2
40.1,29.91,39.09,16.01,2
35.07,27.12,11.22,86.08,2
77.28,23.04,81.74,38.59,1
80.32,35.82,39.51,98.19,1
15.34,15.24,42.16,89.97,2
36.66,38.67,40.24,19.48,2
37.34,49.22,54.89,50.51,2
15.14,42.18,73.22,60.18,2
79.85,44.4,79.47,81.9,1
70.72,24.39,45.33,88.56,1
19.04,23.0,69.68,62.4,2
36.67,30.68,74.86,3.51,2
10.58,11.83,36.72,48.13,2
62.82,47.81,18.7,88.48,1
12.14,15.75,90.52,71.41,2
98.59,46.12,70.94,87.01,0
78.07,13.34,68.33,67.41,0
39.02,42.9,15.3,4.4,3
57.86,16.08,83.61,96.8,0
91.13,11.53,60.94,91.8,0
55.41,38.78,86.31,12.66,1
17.45,21.21,97.71,11.27,2
37.87,38.58,96.14,53.91,1
84.31,32.2,87.05,75.71,0
64.42,14.35,10.99,38.22,1
65.07,47.29,89.72,13.64,1
86.68,28.09,16.76,51.06,1
89.4,39.38,86.61,33.76,1
91.98,30.04,35.22,35.18,1
9.48,34.17,64.91,64.5,2
54.41,22.11,13.43,88.56,1
74.05,18.01,79.41,55.86,1
75.69,31.7,20.05,68.76,1
60.67,27.61,46.96,65.99,1
16.68,25.6,83.57,55.11,2
79.74,36.9,72.58,31.08,1
72.01,37.62,10.54,37.78,2
8.61,11.84,46.27,31.57,2
46.38,23.55,13.77,91.75,2
17.4,26.47,70.61,82.66,2
33.75,13.88,97.21,57.93,1
1.81,19.44,68.97,91.22,2
40.03,12.07,30.19,88.64,1
54.99,49.85,41.97,92.77,1
61.96,39.46,97.9,22.18,1
66.35,13.5,30.16,71.75,1
83.63,10.81,60.54,60.92,0
21.55,38.77,46.04,73.38,2
12.05,27.57,79.15,26.34,2
85.15,41.47,88.07,69.48,0
15.66,46.94,40.68,40.98,3
97.48,33.97,69.44,83.41,0
84.25,17.48,59.41,79.54,0
50.09,41.29,35.06,21.14,2
98.14,48.23,34.47,18.39,1
9.74,33.21,58.48,71.77,2
30.31,37.28,23.86,55.05,2
63.82,23.5,82.97,55.72,1
35.0,25.26,16.21,75.25,2
92.84,39.39,18.51,85.5,1
6.56,47.11,40.8,23.9,3
54.94,35.16,20.63,55.55,2
59.09,41.59,52.81,82.9,1
65.27,16.87,45.97,87.28,1
25.57,18.48,74.96,28.74,2
36.46,31.28,95.77,10.42,2
84.37,17.06,77.82,23.28,1
19.49,35.4,26.15,94.55,2
82.69,21.67,94.2,46.25,0
56.27,41.66,45.29,41.86,2
76.22,42.32,52.68,1.31,1
71.36,28.55,47.94,5.1,1
20.75,17.23,35.25,66.87,2
56.88,35.87,90.55,58.98,1
86.77,49.71,39.9,57.55,1
43.21,34.9,62.07,11.03,2
96.66,11.43,31.6,35.21,1
45.22,10.69,81.76,81.24,1
14.28,22.81,79.68,17.49,2
38.94,17.83,36.67,88.27,1
95.17,42.52,71.34,12.15,1
31.97,43.79,73.35,16.91,2
86.81,20.34,60.63,47.77,1
88.13,23.03,64.05,94.53,0
35.02,19.45,61.7,32.95,2
8.33,46.34,17.37,65.82,3
72.46,30.11,70.32,58.87,1
31.15,36.25,52.28,14.96,2
78.29,26.62,49.46,24.82,1
44.27,35.24,87.4,93.02,1
48.53,25.43,12.09,18.48,2
77.79,23.59,32.62,69.5,1
38.24,35.38,20.93,96.47,2
44.31,33.64,13.18,11.95,2
37.62,21.74,34.81,39.92,2
36.73,15.97,98.96,22.39,1
52.59,24.74,34.32,22.16,2
80.88,26.61,69.73,11.9,1
36.18,35.15,20.65,64.96,2
52.43,46.58,64.17,74.63,1
67.07,11.45,98.6,67.68,0
26.94,19.75,36.27,92.47,2
27.75,17.75,86.33,14.57,2
93.34,30.09,99.78,31.98,0
72.35,27.19,62.97,34.46,1
57.72,39.16,37.85,23.21,2
64.77,19.7,70.62,14.22,1
2.93,33.78,86.04,48.67,2
61.81,45.35,25.42,83.44,1
50.95,46.43,50.73,95.45,1
54.57,48.35,38.73,12.93,2
35.94,40.93,35.5,82.32,2
8.15,46.24,87.47,82.46,2
19.33,19.38,47.95,38.9,2
95.07,17.9,40.52,11.0,1
40.87,10.26,64.32,99.0,1
46.67,38.27,29.75,65.56,2
5.27,47.5,30.69,98.22,2
3.76,17.48,56.83,48.37,2
71.72,35.48,46.83,39.52,1
53.81,39.86,36.55,24.72,2
50.87,47.1,14.86,98.36,2
24.31,35.87,56.87,25.33,2
74.48,48.81,83.49,2.38,1
16.82,23.79,86.62,51.25,2
18.99,24.0,31.19,37.71,2
46.07,31.72,63.97,26.14,2
28.63,25.34,87.03,63.46,1
24.75,10.06,46.79,36.43,2
64.52,39.27,93.89,40.23,1
65.1,40.07,91.27,2.3,1
82.45,39.88,28.73,58.91,1
41.77,23.8,33.31,12.21,2
7.31,30.89,26.24,21.38,3
27.37,24.4,27.64,71.71,2
98.0,10.64,91.71,31.32,0
59.63,32.5,93.8,16.32,1
70.97,14.95,14.67,57.74,1
0.74,13.2,63.42,21.49,2
51.82,40.22,60.78,27.1,2
3.75,10.38,45.15,62.13,2
56.92,48.36,66.85,73.99,1
92.08,30.61,95.26,73.97,0
96.84,49.32,25.32,48.22,1
54.06,12.32,20.84,45.43,2
45.82,33.34,13.01,78.76,2
94.5,23.97,42.74,19.3,1
67.36,43.74,40.39,15.22,2
6.49,24.45,48.77,66.47,2
46.57,20.42,55.3,40.95,1
24.02,44.3,78.2,71.0,2
46.98,24.99,45.29,25.66,2
45.55,10.67,39.76,32.49,2
58.21,25.61,84.42,89.67,1
35.68,36.18,86.48,42.17,2
16.43,20.17,30.95,59.1,2
50.37,27.28,38.32,10.67,2
83.02,12.27,84.26,17.88,1
66.4,33.52,17.15,3.59,2
33.84,40.25,39.33,42.44,2
93.55,26.53,50.35,98.89,0
91.22,26.81,26.84,87.39,1
20.93,13.53,26.19,63.29,2
3.94,18.08,48.24,86.11,2
74.13,16.19,77.91,59.42,0
82.76,29.27,85.62,36.88,1
96.79,31.17,98.13,17.35,0
88.98,47.96,16.66,65.3,1
60.05,12.93,29.5,19.31,2
53.01,33.99,78.1,41.74,1
2.78,31.06,58.65,82.58,2
24.67,30.65,39.49,12.92,2
45.96,44.93,28.5,12.9,2
62.85,18.22,35.24,22.44,1
55.73,11.63,48.64,55.19,1
74.26,36.89,25.94,25.17,2
27.98,23.81,96.78,50.32,1
56.5,10.7,19.68,30.2,2
8.81,20.05,98.7,50.62,2
41.37,22.37,85.77,27.76,1
75.02,34.67,48.08,98.0,1
69.34,16.9,76.58,49.27,1
99.06,26.52,70.44,74.36,0
27.79,29.3,29.2,70.05,2
49.82,28.37,40.52,49.06,2
32.95,48.96,56.18,23.89,2
44.06,11.82,67.41,51.07,1
85.7,48.04,58.86,68.1,1
68.42,33.28,52.57,45.99,1
88.24,41.83,49.88,8.19,1
20.35,27.22,54.84,1.8,2
87.34,28.15,49.09,32.79,1
5.98,45.17,58.72,15.02,3
88.86,45.84,89.92,90.62,0
